This Talk2U-CSEF-hate-speech-pilot-dataset is made available under the Open Data Commons Attribution License: http://opendatacommons.org/licenses/by/1.0/ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Content from the Talk2U-CSEF-hate-speech-pilot-dataset is made available under the CC BY-NC. Attibutions to Talk2U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61059575,2023-04-10 15:20:06,2023-04-27 18:46:28,,a,,,,,,,,Research Wave 1,Observer - Don't React,0,as,,2,Yes,2023-04-10T15:20:06.531930-03:00,Yes,Provavelmente,Provavelmente não,Definitivamente,Definitivamente não,,7,,SC,,,,,,,4,5,7,,7,7,19,Female,,Branco,Provavelmente,Provavelmente,Definitivamente,Definitivamente não,2023-04-10T15:25:20.537359-03:00,Observer,Don't react,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNICEF - recruitment,,W2 - Research,7,Provavelmente,Provavelmente não,Provavelmente não,Provavelmente não,Definitivamente,Provavelmente,Definitivamente não,Definitivamente não
60357574,2023-03-25 15:00:50,2023-04-27 17:40:17,,a,,,,,2,,,Research Wave 1,Observer - React,1,as,,4,Yes,2023-03-25T15:00:50.984037-03:00,Yes,Provavelmente não,Definitivamente,Definitivamente,Definitivamente não,,7,,SP,,,,,,,5,5,6,,,,28,Female,,Pardo,Definitivamente,Definitivamente,Provavelmente,Provavelmente não,2023-03-25T15:06:19.944982-03:00,Observer,Don't react,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,3,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2023-03-26T11:53:32.140701-03:00,10,,,2023-03-26T11:31:47.998494-03:00,4,,26-03-2023 11:32,,,,,,,,,,,,,,,,,,26,03,2023,1,,Fernanda,,Friends&Family,,W2 - Research,,,,,,,,,
60499023,2023-03-30 18:17:50,2023-04-27 17:40:18,,o,,,,,,,,Research Wave 1,Observer - Don't React,0,os,,2,Yes,2023-03-30T18:17:50.341396-03:00,Yes,Provavelmente,Definitivamente não,Provavelmente não,Definitivamente não,,7,,Sp,,,,,,,3,3,3,,,,23,Male,,Preto,Provavelmente,Definitivamente não,Provavelmente,Provavelmente não,2023-03-30T20:28:30.944805-03:00,Observer,Don't react,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOF recruitment,,W2 - Research,,,,,,,,,
61097270,2023-04-11 7:42:07,2023-04-27 17:54:37,,a,,,,,,,,Research Wave 1,Observer - Don't React,0,as,,2,Yes,2023-04-11T07:42:07.739208-03:00,Yes,Provavelmente,Provavelmente não,Provavelmente,Definitivamente não,,3,,Sp,,,,,,,4,5,3,,,,21,Female,,Branco,Não,Provavelmente,Definitivamente,Definitivamente não,2023-04-11T07:50:52.205984-03:00,Observer,Don't react,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNICEF - recruitment,Falta de tempo,W2 - Research,,,,,,,,,
61401019,2023-04-12 19:03:27,2023-04-12 19:16:16,,a,LGBT 2 - Victim,,,2023-04-12T19:05:59.210749-03:00,,0,Feminino,CS - LGBT 2 - Victim - 2,,0,as,,,Yes,2023-04-12T19:03:28.235298-03:00,Yes,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,a9463673-8112-4c11-88a3-bd5ae7f240f1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12-04-2023 19:14,,,,,,,,,,,,,,,,,,,,,,,,,UNICEF - recruitment,,,,,,,,,,,
61350206,2023-04-11 9:45:17,2023-04-11 9:59:00,,a,LGBT 1 - Victim,,,2023-04-11T09:51:05.184570-03:00,,0,Feminino,CS - LGBT 1 - Victim - 2,,0,as,,,Yes,2023-04-11T09:45:17.307479-03:00,Yes,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,c8926b01-28be-4c0e-b089-41aecaa5f5df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-04-2023 09:57,,,,,,,,,,,,,,,,,,,,,,,,,UNICEF - recruitment,,,,,,,,,,,
61390827,2023-04-12 12:51:49,2023-04-27 17:40:12,,a,,,,,1,,,End of experience,Observer - Don't React,2,as,,2,Yes,2023-04-12T12:51:49.352646-03:00,Yes,Provavelmente,Provavelmente não,Definitivamente,Definitivamente não,,9,,AM,,,,,,,4,4,8,,9,8,24,Female,,Branco,Definitivamente,Provavelmente,Definitivamente,Definitivamente não,2023-04-12T13:21:34.731636-03:00,Observer,Don't react,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,7,4294,2023-04-15T12:58:41.493416-03:00,10,10,,,9,2023-04-12T13:24:41.454742-03:00,5,,,,,,,,,,,12-04-2023 13:30,,,,,,,,,,,,,,,,,,12,04,2023,1,,Jonas,,UNICEF - recruitment,,W2 - Research,,,,,,,,,
61092752,2023-04-10 21:05:06,2023-04-27 17:40:20,,a,,,,,2,,,Research Wave 1,Observer - Don't React,1,as,,1,Yes,2023-04-10T21:05:07.225468-03:00,Yes,Provavelmente,Provavelmente não,Definitivamente,Definitivamente não,,9,,RN,,,,,,,5,5,6,,9,7,23,Female,,Pardo,Definitivamente,Provavelmente,Definitivamente,Definitivamente não,2023-04-10T21:40:56.456258-03:00,Observer,Don't react,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1434,2023-04-11T21:43:38.522360-03:00,10,10,,5,2023-04-10T21:49:12.653074-03:00,5,,0,,,,,,,,,,,,,,,,,,,,,2s,,,,,,,9,2023-04-10T21:44:58.410889-03:00,,,,,,,,,,,,11-04-2023 21:02,,,,,,,,,,,,,,,,,,,,,,,Fernanda,,UNICEF - recruitment,,W2 - Research,,,,,,,,,
61352086,2023-04-11 10:46:29,2023-04-24 19:21:18,,a,,,,,,,,Research Wave 1,Victim - Don't React,0,as,,5,Yes,2023-04-11T10:46:29.257950-03:00,Yes,Provavelmente,Definitivamente não,Definitivamente,Definitivamente não,,6,3,SP,,,,,,,4,3,8,,6,7,20,Female,,Preto,Provavelmente,Provavelmente,Definitivamente,Definitivamente não,2023-04-11T10:51:03.674355-03:00,Victim,Don't react,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNICEF - recruitment,,W2 - Research,5,,,,,,,,
61374405,2023-04-11 18:35:55,2023-04-15 22:58:21,,a,LGBT 2 - Victim,,,2023-04-11T18:45:18.285091-03:00,2,0,Feminino,End of experience,Observer - Don't React,2,as,,2,Yes,2023-04-11T18:35:55.993290-03:00,Yes,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,Observer,Don't react,e87fb89e-9929-4659-bc7d-36debe3b8f71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,11,2023-04-11T20:15:10.609779-03:00,10,10,,10,2023-04-11T20:03:57.613623-03:00,5,,0,,,,,,,,,,,,,,,,,,,,,7,11,2023-04-11T20:03:15.572713-03:00,9,10,,,1,2023-04-11T19:51:19.201401-03:00,5,,,,,,,,,,,11-04-2023 20:05,,,,,,,,,,,,,,,,,,11,04,2023,1,,Fernanda,,UNICEF - recruitment,,,,,,,,,,,
61422640,2023-04-13 14:19:21,2023-04-27 17:40:15,,a,,,,,2,,,Research Wave 1,Observer - React,1,as,,4,Yes,2023-04-13T14:19:21.850620-03:00,Yes,Não sei dizer,Provavelmente,Provavelmente não,Não sei dizer,,5,,Mg,,,,,,,4,2,3,,,,24,Female,,Branco,Não,Provavelmente,Não sei dizer,Definitivamente não,2023-04-13T14:24:28.814067-03:00,Observer,Don't react,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,,,,,,,,,,,,,3,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2023-04-13T14:43:34.528289-03:00,4,D,Não me parece justo deixar gente babaca falando o que quer,2023-04-13T14:28:18.462548-03:00,4,,13-04-2023 14:29,,,,,,,,,,,,,,,,,,13,04,2023,1,,Fernanda,,,,W2 - Research,,,,,,,,,
61452639,2023-04-14 18:23:03,2023-04-27 17:40:17,,a,,,,,1,,,Research Wave 1,Observer - React,0,as,,4,Yes,2023-04-14T18:23:04.249323-03:00,Yes,Provavelmente não,Definitivamente,Definitivamente,Definitivamente não,,8,,SP,,,,,,,4,5,8,,,,22,Female,,Outro,não,Provavelmente não,Definitivamente,Definitivamente,2023-04-14T18:29:35.919209-03:00,Observer,Don't react,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-04-2023 18:32,,,,,,,,,,,,,,,,,,,,,,,Jonas,,UNICEF - recruitment,,W2 - Research,,,,,,,,,
60326405,2023-03-23 22:07:41,2023-03-31 23:00:02,54,a,LGBT 2 - Victim,,,2023-03-23T22:09:41.430263-03:00,2,0,Feminino,7,Observer - React,2,as,,3,Yes,2023-03-23T22:07:42.029448-03:00,Yes,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,Observer,Don't react,8546e806-4d8b-4eb2-a1ef-83cf674f9bcb,,,4,12,2023-03-23T22:44:46.612337-03:00,8,7,D,não,7,7,2023-03-23T22:32:06.018172-03:00,5,,,,,,,,,,,,,2,9,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,7,7,12,2023-03-23T22:58:32.794425-03:00,8,7,D,2do Francia,10,2023-03-23T22:45:47.173720-03:00,5,,,,,,,,2023-03-23T22:30:48.121364-03:00,,,23-03-2023 22:48,,,,,,,,,,,,,,,,,,23,03,2023,2,,Fernanda,,Social media recruitment,,,,,,,,,,,
61059436,2023-04-10 15:14:21,2023-04-24 16:42:51,,a,,,,,2,,,Research Wave 1,Never Experienced,1,as,,2,Yes,2023-04-10T15:14:21.582563-03:00,Yes,Provavelmente,Provavelmente não,Definitivamente,Provavelmente não,,6,,SP,,,,,,,4,5,8,,,,21,Female,,Branco,Definitivamente,Não sei dizer,Definitivamente,Definitivamente não,2023-04-10T15:20:23.231085-03:00,Never had contact,,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,16,2023-04-10T22:11:19.114130-03:00,10,8,,10,2023-04-10T21:54:27.959010-03:00,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10-04-2023 21:56,,,,,,,,,,,,,,,,,,10,04,2023,1,,Fernanda,,UNICEF - recruitment,Falta de tempo,W2 - Research,,,,,,,,,
61362516,2023-04-11 15:57:45,2023-04-27 17:40:22,,a,,,,,2,,,Research Wave 1,Never Experienced,1,as,,2,Yes,2023-04-11T15:57:46.055656-03:00,Yes,Definitivamente,Definitivamente não,Definitivamente,Definitivamente não,,8,,MG,,,,,,,4,4,6,,2,6,20,Female,,Branco,não,Definitivamente,Definitivamente,Definitivamente não,2023-04-11T16:29:02.607480-03:00,Never had contact,,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,essa conscientização implica que a pessoa deve buscar o contato,7,9,2023-04-11T19:22:52.342948-03:00,10,7,D,10,2023-04-11T19:13:09.082653-03:00,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-04-2023 19:14,,,,,,,,,,,,,,,,,,11,04,2023,1,,Fernanda,,UNICEF - recruitment,,W2 - Research,,,,,,,,,
61058512,2023-04-10 14:46:08,2023-04-25 19:33:20,,a,,,,,,,,Research Wave 1,Observer - Don't React,0,as,,2,Yes,2023-04-10T14:46:08.454019-03:00,Yes,Provavelmente,Provavelmente,Provavelmente,Definitivamente não,,7,8,SP,,,,,,,4,5,7,,6,6,23,Female,,Branco,Não,Definitivamente,Provavelmente não,Definitivamente não,2023-04-10T15:12:11.675610-03:00,Observer,Don't react,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNICEF - recruitment,,W2 - Research,5,Provavelmente não,Provavelmente,Não sei dizer,Provavelmente,Provavelmente,Definitivamente,Definitivamente não,Definitivamente não
62152034,2023-04-18 18:20:02,2023-04-26 14:35:51,,a,,,,,,,,Screening,Victim - Don't React,0,as,,5,Yes,2023-04-18T18:20:02.372134-03:00,Yes,Provavelmente não,Provavelmente,Não sei dizer,Definitivamente não,,3,3,CE,,,,,,,4,4,4,,,,24,Female,,Outro,Provavelmente,Definitivamente,Provavelmente,Não sei dizer,2023-04-18T18:30:47.711875-03:00,Victim,Don't react,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOF recruitment,,W2 - Research,4,Provavelmente não,Provavelmente,Provavelmente,Definitivamente,Provavelmente,Provavelmente,Provavelmente não,Provavelmente não
61092945,2023-04-10 21:12:51,2023-04-24 18:46:27,,a,,,,,,,,Research Wave 1,Observer - React,0,as,,4,Yes,2023-04-10T21:12:51.407661-03:00,Yes,Definitivamente,Definitivamente não,Provavelmente,Definitivamente não,,4,,SP,,,,,,,4,4,3,,7,7,23,Female,,Preto,não,Provavelmente,Definitivamente,Definitivamente não,2023-04-10T21:17:37.645858-03:00,Observer,Don't react,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNICEF - recruitment,,W2 - Research,,,,,,,,,
60014033,2023-03-16 10:46:16,2023-03-23 23:55:48,26,a,LGBT 1 - Victim,,,2023-03-23T23:46:23.795490-03:00,,0,Feminino,CS End,,0,as,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2d1c86c-5d37-41ba-a6ba-242288d12782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-03-2023 23:52,,,,,,,,,,,,,,,,,,,,,,,,,Social media recruitment,,,,,,,,,,,
61094037,2023-04-10 22:04:13,2023-04-11 22:43:56,,a,LGBT 2 - Victim,,,2023-04-10T22:07:44.519016-03:00,2,0,Feminino,End of experience,Observer - Don't React,2,as,,2,Yes,2023-04-10T22:04:13.560552-03:00,Yes,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,Observer,Don't react,e87fb89e-9929-4659-bc7d-36debe3b8f71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,2023-04-11T22:43:16.874934-03:00,10,10,,10,2023-04-11T22:29:22.833835-03:00,5,,0,,,,,,,,,,,,,,,,,,,,,7,8,2023-04-10T22:27:05.665307-03:00,8,10,,,0,2023-04-10T22:18:36.187724-03:00,5,,,,,,,,,,,11-04-2023 22:31,"""""",,,,,,,,,,,,,,,,,10,04,2023,1,,Fernanda,,UNICEF - recruitment,,,,,,,,,,,
61093226,2023-04-10 21:25:29,2023-04-27 17:40:07,,a,,,,,,,,Research Wave 1,Observer - Don't React,0,as,,2,Yes,2023-04-10T21:25:29.963327-03:00,Yes,Provavelmente não,Definitivamente,Definitivamente,Definitivamente não,,8,,SP,,,,,,,4,5,7,,,,20,Female,,Pardo,Provavelmente,Definitivamente,Definitivamente,Provavelmente não,2023-04-10T21:29:41.413167-03:00,Observer,Don't react,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNICEF - recruitment,,W2 - Research,,,,,,,,,
61352811,2023-04-11 11:09:46,2023-04-24 19:00:11,,a,,,,,1,,,Research Wave 1,Observer - Don't React,1,as,,1,Yes,2023-04-11T11:09:46.501782-03:00,Yes,Provavelmente não,Não sei dizer,Definitivamente,Definitivamente não,,7,,Ro,,,,,,,3,5,7,,,,20,Female,,Branco,Definitivamente,Provavelmente,Definitivamente,Definitivamente não,2023-04-11T11:16:22.827203-03:00,Observer,Don't react,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,41,2023-04-11T20:24:54.525219-03:00,10,10,,8,2023-04-11T19:43:22.877653-03:00,5,,0,,,,,,,,,,,,,,,,,,,,,2s,,,,,,,10,2023-04-11T19:41:40.701501-03:00,,,,,,,,,,,,11-04-2023 19:44,,,,,,,,,,,,,,,,,,,,,,,Jonas,,UNICEF - recruitment,,W2 - Research,,,,,,,,,
61388704,2023-04-12 11:40:28,2023-04-20 23:50:27,,o,Gordofobia - Observer,,,2023-04-12T11:44:15.733219-03:00,1,0,Masculino,SH_5,Victim - Don't React,1,os,,5,Yes,2023-04-12T11:40:29.037059-03:00,Yes,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,Victim,Don't react,0acd1201-be65-4ad3-b814-6458b1de4a30,5,,,,,,,,,,,,,,7,716,2023-04-15T00:03:02.208739-03:00,6,8,,,4,2023-04-14T12:06:51.351013-03:00,5,,,,,,,,,,,,,,,,4,,,,,,,3,,,,,,,5,,,2023-04-15T00:04:25.964406-03:00,,,,,,,,,,,,,,,,,,,,,,,,14-04-2023 12:07,,,,,,,,,,,,,,,,,,15,04,2023,1,,Jonas,,Ex Talk2U - Recruitment,,,,,,,,,,,
61093213,2023-04-10 21:24:29,2023-04-11 13:34:34,,a,Gordofobia - Observer,,,2023-04-10T21:26:28.874724-03:00,,0,Feminino,Screening,Observer - Don't React,0,as,,2,Yes,2023-04-10T21:24:29.459051-03:00,Yes,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,Observer,Don't react,90ad04da-123b-42f8-9e20-dfa4f72e66d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-04-2023 13:29,,,,,,,,,,,,,,,,,,,,,,,,,UNICEF - recruitment,,,,,,,,,,,
61450846,2023-04-14 16:57:04,2023-04-24 17:18:46,,a,LGBT 1 - Observer,,,2023-04-14T16:58:44.210100-03:00,2,0,Feminino,HPT_1_start,Never Experienced,0,as,,2,Yes,2023-04-14T16:57:04.370385-03:00,Yes,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,Never had contact,,9c6249ea-49f8-4da2-96d8-e92162454cbb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_start,,,,,,,2023-04-21T17:18:01.530390-03:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14-04-2023 17:14,,,,,,,,,,,,,,,,,,,,,,,Fernanda,,UNICEF - recruitment,,,,,,,,,,,
60324214,2023-03-23 20:20:33,2023-03-23 20:36:37,36,a,LGBT 1 - Victim,,,2023-03-23T20:21:53.396312-03:00,1,0,Feminino,Interventions start,,0,as,,2,Yes,2023-03-23T20:20:33.554961-03:00,Yes,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,Never had contact,,c3f8a67a-96b4-4324-bd40-ddab0e4d63ed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23-03-2023 20:35,,,,,,,,,,,,,,,,,,,,,,,Jonas,,Social media recruitment,,,,,,,,,,,
61093961,2023-04-10 21:59:56,2023-04-27 17:40:14,,a,,,,,,,,Research Wave 1,Never Experienced,0,as,,2,Yes,2023-04-10T21:59:56.964016-03:00,Yes,Provavelmente não,Definitivamente não,Definitivamente,Definitivamente não,,5,,PR,,,,,,,5,5,7,,5,6,21,Female,,Branco,Provavelmente,Provavelmente não,Definitivamente,Definitivamente,2023-04-10T22:04:40.030959-03:00,Never had contact,,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNICEF - recruitment,,W2 - Research,,,,,,,,,
61094325,2023-04-10 22:19:50,2023-04-27 17:40:23,,a,,,,,2,,,HTP_2,Observer - React,3,as,,2,Yes,2023-04-10T22:19:50.681765-03:00,Yes,Definitivamente,Não sei dizer,Definitivamente,Definitivamente não,,8,,PR,,,,,,,4,5,7,,6,7,21,Female,,Branco,não,Provavelmente,Provavelmente não,Definitivamente não,2023-04-10T22:25:32.228005-03:00,Observer,Don't react,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,5,11,2023-04-19T10:40:05.568889-03:00,9,10,,,7,8,2023-04-19T10:28:25.932709-03:00,5,,,,,,,,,,,,,7,2,,,2,,,,,,10,2023-04-19T10:41:35.024471-03:00,,,-1,,,,,7,,,,,,,,,,,,,,,9,2s,,,,,,,9,2023-04-19T10:40:27.635410-03:00,,,,12239,2023-04-19T10:27:59.754936-03:00,8,,,2023-04-10T22:28:30.927524-03:00,5,,19-04-2023 10:32,,,,,,,,,,,,,,,,,,19,04,2023,2,,Fernanda,,UNICEF - recruitment,,W2 - Research,,,,,,,,,
62152956,2023-04-18 18:59:36,2023-04-21 19:48:46,,a,LGBT 1 - Victim,,,2023-04-18T19:17:46.676740-03:00,2,0,Feminino,TAP_7,Observer - React,1,as,,4,Yes,2023-04-18T18:59:36.934606-03:00,Yes,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,Observer,Don't react,a75f0034-9dca-4596-a840-32544ed2fc98,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,,,,,,,,,,,,3,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2023-04-18T19:47:30.164808-03:00,10,,,2023-04-18T19:32:22.122381-03:00,5,,18-04-2023 19:33,"""""",,,,,,,,,,,,,,,,,18,04,2023,1,,Fernanda,,AOF recruitment,,,,,,,,,,,
61349914,2023-04-11 9:31:39,2023-04-27 17:51:53,,a,,,,,,,,Research Wave 1,Observer - Don't React,0,as,,2,Yes,2023-04-11T09:31:39.551482-03:00,Yes,Provavelmente,Provavelmente não,Definitivamente,Definitivamente não,,7,,RJ,,,,,,,4,4,6,,7,7,19,Female,,Branco,Não,Provavelmente,Definitivamente,Definitivamente não,2023-04-11T09:36:22.166222-03:00,Observer,Don't react,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNICEF - recruitment,,W2 - Research,7,Provavelmente não,Provavelmente,Provavelmente não,Provavelmente,Definitivamente,Definitivamente,Definitivamente não,Definitivamente não
60220673,2023-03-21 15:50:58,2023-04-27 17:40:11,,o,,,,,1,,,Research Wave 1,,0,os,,2,Yes,2023-03-21T15:50:59.182626-03:00,Yes,Definitivamente,Provavelmente não,Definitivamente,Definitivamente não,,7,,MG,,,,,,,5,5,7,,,,25,Male,,Branco,Não,Provavelmente,Provavelmente,Definitivamente não,2023-03-21T15:55:44.810730-03:00,Never had contact,,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21-03-2023 15:57,,,,,,,,,,,,,,,,,,,,,,,Jonas,,Friends&Family,,W2 - Research,,,,,,,,,
61094880,2023-04-10 22:50:33,2023-04-27 17:40:06,,a,,,,,,,,Research Wave 1,Observer - React,0,as,,4,Yes,2023-04-10T22:50:33.953963-03:00,Yes,Provavelmente não,Provavelmente,Definitivamente,Provavelmente não,,8,,sp,,,,,,,4,5,7,,,,20,Female,,Branco,Provavelmente,Definitivamente,Provavelmente,Não sei dizer,2023-04-10T22:55:44.418393-03:00,Observer,Don't react,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNICEF - recruitment,,W2 - Research,,,,,,,,,
61096420,2023-04-11 2:54:22,2023-04-27 17:40:05,,o,,,,,,,,Research Wave 1,Victim - React,0,os,,7,Yes,2023-04-11T02:54:22.940186-03:00,Yes,Definitivamente,Provavelmente não,Provavelmente,Definitivamente não,,4,,SP,,,,,,,4,1,6,,7,7,25,Male,,Preto,não,Provavelmente não,Definitivamente,Definitivamente não,2023-04-11T03:11:14.894972-03:00,Victim,React,8bd189a4-9c51-4c6d-9742-d3651739ff75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNICEF - recruitment,,W2 - Research,,,,,,,,,
60737209,2023-04-06 13:28:29,2023-04-06 13:49:45,,o,LGBT 1 - Observer,,,2023-04-06T13:30:09.586449-03:00,,0,Masculino,CS - LGBT 1 - Observer - 2,,0,os,,,Yes,2023-04-06T13:28:29.807044-03:00,Yes,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,673f387f-0a4c-46ab-bf5a-f41c11b54237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06-04-2023 13:48,,,,,,,,,,,,,,,,,,,,,,,,,Viração educomunicação - recruitment,,,,,,,,,,,
